id,title,upload_date,air_date,era,type,series,episode,url,thumbnail,members,subtitles,duration_sec,description,status,view_count,like_count
mv-086,V 'Slow Dancing' Official Teaser,2023-09-07,2023-09-07,,MV,MVs,,https://www.youtube.com/watch?v=mJ1NFKfTF9M,https://img.youtube.com/vi/mJ1NFKfTF9M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,29,,active,2579088,509000
mv-087,V 'Blue' Official Teaser 2,2023-08-24,2023-08-24,,MV,MVs,,https://www.youtube.com/watch?v=CcMoQrxSGd4,https://img.youtube.com/vi/CcMoQrxSGd4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,19,,active,3598822,638290
mv-088,V 'Blue' Official Teaser 1,2023-08-21,2023-08-21,,MV,MVs,,https://www.youtube.com/watch?v=4AIcfYCEug0,https://img.youtube.com/vi/4AIcfYCEug0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,24,,active,4875197,810336
mv-089,V 'Rainy Days' Official MV,2023-08-11,2023-08-11,,MV,MVs,,https://www.youtube.com/watch?v=yTsINmrAK4I,https://img.youtube.com/vi/yTsINmrAK4I/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,187,,active,71175375,3300404
mv-090,V 'Love Me Again' Official MV,2023-08-09,2023-08-09,,MV,MVs,,https://www.youtube.com/watch?v=HYzyRHAHJl8,https://img.youtube.com/vi/HYzyRHAHJl8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,198,,active,130456836,4713336
mv-091,정국 (Jung Kook) 'Seven (feat. Latto)' Official Performance Video,2023-07-15,2023-07-15,,MV,MVs,,https://www.youtube.com/watch?v=1QYBiNRu1ok,https://img.youtube.com/vi/1QYBiNRu1ok/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,205,,active,150554447,3316942
mv-092,정국 (Jung Kook) 'Seven (feat. Latto)' Official MV,2023-07-14,2023-07-14,,MV,MVs,,https://www.youtube.com/watch?v=QU9c0053UAU,https://img.youtube.com/vi/QU9c0053UAU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,227,,active,625945238,11355248
mv-093,정국 (Jung Kook) 'Seven (feat. Latto)' Official Teaser,2023-07-12,2023-07-12,,MV,MVs,,https://www.youtube.com/watch?v=QBuhCvG1v7o,https://img.youtube.com/vi/QBuhCvG1v7o/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,25,,active,16101403,2058149
mv-094,정국 (Jung Kook) 'Seven' Campaign Behind-The-Scenes Film,2023-07-07,2023-07-07,,MV,MVs,,https://www.youtube.com/watch?v=g-q28zA8HpQ,https://img.youtube.com/vi/g-q28zA8HpQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,55,,active,6893814,1107387
mv-095,정국 (Jung Kook) 'Seven' Campaign Short Film,2023-07-06,2023-07-06,,MV,MVs,,https://www.youtube.com/watch?v=dNaGe1ldd0M,https://img.youtube.com/vi/dNaGe1ldd0M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,18,,active,7931098,974082
mv-096,Agust D 'AMYGDALA' Official MV,2023-04-24,2023-04-24,,MV,MVs,,https://www.youtube.com/watch?v=IX1dkYoLHVs,https://img.youtube.com/vi/IX1dkYoLHVs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,261,,active,15518486,2220416
mv-097,Agust D '해금' Official MV,2023-04-21,2023-04-21,,MV,MVs,,https://www.youtube.com/watch?v=iy9qZR_OGa0,https://img.youtube.com/vi/iy9qZR_OGa0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,275,,active,110267705,4871301
mv-098,Agust D '해금' Official Teaser,2023-04-19,2023-04-19,,MV,MVs,,https://www.youtube.com/watch?v=v43K3JlH5QI,https://img.youtube.com/vi/v43K3JlH5QI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,33,,active,4711330,849825
mv-099,Agust D 'D-DAY' Glitch Film,2023-04-13,2023-04-13,,MV,MVs,,https://www.youtube.com/watch?v=IyxCXMLOcoY,https://img.youtube.com/vi/IyxCXMLOcoY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,71,,active,1094765,254949
mv-100,Agust D '사람 Pt.2 (feat. 아이유)' Official MV,2023-04-07,2023-04-07,,MV,MVs,,https://www.youtube.com/watch?v=uVD-YgzDzyY,https://img.youtube.com/vi/uVD-YgzDzyY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,270,,active,51035799,2988605
mv-101,지민 (Jimin) 'Like Crazy' Official MV,2023-03-24,2023-03-24,,MV,MVs,,https://www.youtube.com/watch?v=nOI67IDlNMQ,https://img.youtube.com/vi/nOI67IDlNMQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,225,,active,186243487,4543113
mv-102,지민 (Jimin) 'Like Crazy' Official Teaser (#Shorts ver.) #LikeCrazy #지민 #Jimin #Jimin_FACE,2023-03-22,2023-03-22,,MV,MVs,,https://www.youtube.com/watch?v=KP7ym3zxpCI,https://img.youtube.com/vi/KP7ym3zxpCI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,13,,active,2073656,450320
mv-103,지민 (Jimin) 'Like Crazy' Official Teaser,2023-03-21,2023-03-21,,MV,MVs,,https://www.youtube.com/watch?v=AhymcvX7xoI,https://img.youtube.com/vi/AhymcvX7xoI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,19,,active,6594937,900513
mv-104,지민 (Jimin) 'Set Me Free Pt.2' Official MV,2023-03-17,2023-03-17,,MV,MVs,,https://www.youtube.com/watch?v=UaywgAqcLxI,https://img.youtube.com/vi/UaywgAqcLxI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,225,,active,191963270,5482754
mv-105,지민 (Jimin) 'Set Me Free Pt.2' Official Teaser (#Shorts ver.) #SetMeFree_Pt2 #지민 #Jimin #Jimin_FACE,2023-03-15,2023-03-15,,MV,MVs,,https://www.youtube.com/watch?v=l5mdm-D_OBE,https://img.youtube.com/vi/l5mdm-D_OBE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,23,,active,3565980,662214
mv-106,지민 (Jimin) 'Set Me Free Pt.2' Official Teaser,2023-03-14,2023-03-14,,MV,MVs,,https://www.youtube.com/watch?v=lwwrbsB342A,https://img.youtube.com/vi/lwwrbsB342A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,32,,active,10186287,1272434
mv-107,j-hope 'on the street (with J. Cole)' Official MV,2023-03-03,2023-03-03,,MV,MVs,,https://www.youtube.com/watch?v=r6WbbU_lLCA,https://img.youtube.com/vi/r6WbbU_lLCA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,269,,active,69234686,3637479
mv-108,j-hope 'on the street' Official Teaser,2023-03-02,2023-03-02,,MV,MVs,,https://www.youtube.com/watch?v=xq75YNrX3kA,https://img.youtube.com/vi/xq75YNrX3kA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,41,,active,3370363,599913
mv-109,RM 'Still Life (with Anderson .Paak)' Official MV,2022-12-06,2022-12-06,,MV,MVs,,https://www.youtube.com/watch?v=2vfmL4q2koo,https://img.youtube.com/vi/2vfmL4q2koo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,194,,active,39567539,2128991
mv-110,RM 'Still Life (with Anderson .Paak)' Official Teaser,2022-12-06,2022-12-06,,MV,MVs,,https://www.youtube.com/watch?v=GsFMPZlJWS8,https://img.youtube.com/vi/GsFMPZlJWS8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,31,,active,1859371,332319
mv-111,RM '들꽃놀이 (with 조유진)' Official MV,2022-12-02,2022-12-02,,MV,MVs,,https://www.youtube.com/watch?v=u18be_kRmC0,https://img.youtube.com/vi/u18be_kRmC0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,289,,active,133010199,4878171
mv-112,RM '들꽃놀이 (with 조유진)' Official Teaser,2022-11-30,2022-11-30,,MV,MVs,,https://www.youtube.com/watch?v=fYiDCh-GYoE,https://img.youtube.com/vi/fYiDCh-GYoE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,51,,active,4516342,819828
mv-113,RM 'Indigo' Identity Film,2022-11-22,2022-11-22,,MV,MVs,,https://www.youtube.com/watch?v=ka1cfP1qiXs,https://img.youtube.com/vi/ka1cfP1qiXs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,47,,active,2178769,592351
mv-114,진 (Jin) 'The Astronaut' Lyric Video,2022-11-06,2022-11-06,,MV,MVs,,https://www.youtube.com/watch?v=yAU7Fw8Sif0,https://img.youtube.com/vi/yAU7Fw8Sif0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,296,,active,4622108,452562
mv-115,진 (Jin) 'The Astronaut' Official MV,2022-10-28,2022-10-28,,MV,MVs,,https://www.youtube.com/watch?v=c6ASQOwKkhk,https://img.youtube.com/vi/c6ASQOwKkhk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,320,,active,135080941,5715365
mv-116,진 (Jin) 'The Astronaut' Official Teaser,2022-10-26,2022-10-26,,MV,MVs,,https://www.youtube.com/watch?v=LJD49PgX3AM,https://img.youtube.com/vi/LJD49PgX3AM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,38,,active,6351076,1222739
mv-117,진 (Jin) 'The Astronaut' Logo Trailer,2022-10-18,2022-10-18,,MV,MVs,,https://www.youtube.com/watch?v=YC45ZxfGtJo,https://img.youtube.com/vi/YC45ZxfGtJo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,156,,active,3952672,844670
mv-118,j-hope '방화 (Arson)' Official MV,2022-07-15,2022-07-15,,MV,MVs,,https://www.youtube.com/watch?v=QmpTkkaKYSU,https://img.youtube.com/vi/QmpTkkaKYSU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,179,,active,70427579,4393918
mv-119,j-hope '방화 (Arson)' Official Teaser,2022-07-13,2022-07-13,,MV,MVs,,https://www.youtube.com/watch?v=MyivSgSMCwk,https://img.youtube.com/vi/MyivSgSMCwk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,30,,active,5485086,1128502
mv-120,j-hope 'Jack In The Box' Tracklist,2022-07-07,2022-07-07,,MV,MVs,,https://www.youtube.com/watch?v=2-U-EQ847kI,https://img.youtube.com/vi/2-U-EQ847kI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,37,,active,1110715,287137
mv-121,j-hope 'MORE' Official MV,2022-07-01,2022-07-01,,MV,MVs,,https://www.youtube.com/watch?v=pKdBFeewZYE,https://img.youtube.com/vi/pKdBFeewZYE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,208,,active,92350161,6195606
mv-122,j-hope 'MORE' Official Teaser,2022-06-29,2022-06-29,,MV,MVs,,https://www.youtube.com/watch?v=CDter5sJw9Q,https://img.youtube.com/vi/CDter5sJw9Q/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,20,,active,6902850,1461301
mv-123,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,2022-06-10,2022-06-10,,MV,MVs,,https://www.youtube.com/watch?v=kXpOEzNZ8hQ,https://img.youtube.com/vi/kXpOEzNZ8hQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,281,,active,229294240,10911822
mv-124,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 뷔 (V),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=iL9qtsrVfck,https://img.youtube.com/vi/iL9qtsrVfck/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,7697364,1497648
mv-125,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 슈가 (SUGA),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=kcWp5vAZtZs,https://img.youtube.com/vi/kcWp5vAZtZs/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,3623932,1185397
mv-126,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - RM,2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=7A4kskIAh2I,https://img.youtube.com/vi/7A4kskIAh2I/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,3118845,1118698
mv-127,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 정국 (Jung Kook),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=OcqojDJjc48,https://img.youtube.com/vi/OcqojDJjc48/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,5904235,1416999
mv-128,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 진 (Jin),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=Py0hFJ3ktkc,https://img.youtube.com/vi/Py0hFJ3ktkc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,3601001,1186595
mv-129,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 제이홉 (j-hope),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=bhY89HelG5M,https://img.youtube.com/vi/bhY89HelG5M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,3316418,1178761
mv-130,#BTS #방탄소년단 'Yet To Come (The Most Beautiful Moment)' Official Teaser - 지민 (Jimin),2022-06-08,2022-06-08,,MV,MVs,,https://www.youtube.com/watch?v=G1unqjObQ70,https://img.youtube.com/vi/G1unqjObQ70/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,14,,active,4295688,1370830
mv-131,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official Teaser,2022-06-07,2022-06-07,,MV,MVs,,https://www.youtube.com/watch?v=OXHCt8Ym9gw,https://img.youtube.com/vi/OXHCt8Ym9gw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,36,,active,22678741,3456461
mv-132,BTS (방탄소년단) 'Butter (feat. Megan Thee Stallion)' Official Visualizer,2021-08-27,2021-08-27,,MV,MVs,,https://www.youtube.com/watch?v=ymaIzkXY8nQ,https://img.youtube.com/vi/ymaIzkXY8nQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,167,,active,72521529,5359097
mv-133,BTS (방탄소년단) 'Permission to Dance' Official MV,2021-07-09,2021-07-09,,MV,MVs,,https://www.youtube.com/watch?v=CuklIb9d3fI,https://img.youtube.com/vi/CuklIb9d3fI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,300,,active,722806486,17953060
mv-134,BTS (방탄소년단) 'Permission to Dance' Official Teaser,2021-07-06,2021-07-06,,MV,MVs,,https://www.youtube.com/watch?v=iLycuRm1V0Q,https://img.youtube.com/vi/iLycuRm1V0Q/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,33,,active,31752500,4519783
mv-135,BTS (방탄소년단) 'Butter (Cooler Remix)' Official MV,2021-06-04,2021-06-04,,MV,MVs,,https://www.youtube.com/watch?v=ilqQJrbXghQ,https://img.youtube.com/vi/ilqQJrbXghQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,183,,active,49237645,3627289
mv-136,BTS (방탄소년단) 'Butter (Hotter Remix)' Official MV,2021-05-28,2021-05-28,,MV,MVs,,https://www.youtube.com/watch?v=YLXfyHsfFz0,https://img.youtube.com/vi/YLXfyHsfFz0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,196,,active,127412019,6633505
mv-137,BTS (방탄소년단) Global Press Conference 'Butter' (+ENG/JPN),2021-05-22,2021-05-22,,MV,MVs,,https://www.youtube.com/watch?v=g9K0GD4fHFI,https://img.youtube.com/vi/g9K0GD4fHFI/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,1613,,active,7916394,1141543
